policy,walker,prefetch_limit,trial,e2e_ms,request_id,train_n,trial_count,pool_seed,coverage,accuracy,actual_ids,plan_ids,covered_ids,overfetch_ids,undercoverage_ids,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,l1_hit_rate,l1,l2,l3,miss,mongo_q,oracle_file,model_file
coaccess-pooled-N5,load_feed,12500,13,4210.079413998756,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.137,100.661,2729.200,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,14,4165.0435249976,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.012,98.578,2679.390,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,15,4305.381408998073,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.167,105.317,2748.703,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,16,4199.129496999376,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.584,96.185,2710.547,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,17,4218.387485001585,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.730,92.262,2745.140,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,18,4206.585653999355,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.917,104.042,2729.554,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,19,4257.210814001155,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.785,100.699,2781.236,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,20,4191.567077999935,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.051,98.470,2663.145,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,21,4169.655806999799,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.183,106.033,2704.313,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,22,4196.376944000804,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.193,99.193,2713.683,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,23,4202.185919002659,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,22.393,92.235,2719.422,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,24,4180.459790000896,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.309,102.030,2710.515,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,25,4183.416068000952,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.037,105.953,2716.913,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,26,4195.836255999893,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.834,102.000,2648.188,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,27,4182.625001998531,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,28.067,103.265,2713.019,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,28,4191.416713998478,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.854,99.451,2710.105,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,29,4246.744460000627,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.567,98.087,2760.682,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,30,4238.142479000089,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.914,95.062,2763.451,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
none,load_feed,0,1,4236.749398998654,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2802.716,49.9,10205,0,10253,0,,,
none,load_feed,0,2,4045.5278379995434,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2626.034,49.9,10205,0,10253,0,,,
none,load_feed,0,3,4080.914695001411,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2656.735,49.9,10205,0,10253,0,,,
none,load_feed,0,4,4066.453908002586,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2647.887,49.9,10205,0,10253,0,,,
none,load_feed,0,5,4079.3025189996115,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2664.103,49.9,10205,0,10253,0,,,
none,load_feed,0,6,4114.950888000749,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2678.759,49.9,10205,0,10253,0,,,
none,load_feed,0,7,4135.237894999591,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2717.243,49.9,10205,0,10253,0,,,
none,load_feed,0,8,4104.640829998971,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2680.935,49.9,10205,0,10253,0,,,
none,load_feed,0,9,4149.941490002675,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2738.749,49.9,10205,0,10253,0,,,
none,load_feed,0,10,4250.721540000086,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2801.974,49.9,10205,0,10253,0,,,
none,load_feed,0,11,4128.096857999481,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2715.515,49.9,10205,0,10253,0,,,
none,load_feed,0,12,4087.4069799974677,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2658.943,49.9,10205,0,10253,0,,,
none,load_feed,0,13,4092.5593319989275,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2672.623,49.9,10205,0,10253,0,,,
none,load_feed,0,14,4160.994111000036,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2726.397,49.9,10205,0,10253,0,,,
none,load_feed,0,15,4062.293633000081,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2616.338,49.9,10205,0,10253,0,,,
none,load_feed,0,16,4235.580561999086,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2806.928,49.9,10205,0,10253,0,,,
none,load_feed,0,17,4078.287606000231,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2669.108,49.9,10205,0,10253,0,,,
none,load_feed,0,18,4078.399691999948,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2647.746,49.9,10205,0,10253,0,,,
none,load_feed,0,19,4116.786086997308,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2696.839,49.9,10205,0,10253,0,,,
none,load_feed,0,20,4113.440062999871,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2684.062,49.9,10205,0,10253,0,,,
none,load_feed,0,21,4061.6223700017144,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2633.882,49.9,10205,0,10253,0,,,
none,load_feed,0,22,4063.2392300030915,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2644.895,49.9,10205,0,10253,0,,,
none,load_feed,0,23,4126.163361997897,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2696.705,49.9,10205,0,10253,0,,,
none,load_feed,0,24,4148.860216002504,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2711.093,49.9,10205,0,10253,0,,,
none,load_feed,0,25,4111.460067997541,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2701.176,49.9,10205,0,10253,0,,,
none,load_feed,0,26,4109.043321997888,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2680.483,49.9,10205,0,10253,0,,,
none,load_feed,0,27,4119.550953000726,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2710.021,49.9,10205,0,10253,0,,,
none,load_feed,0,28,4054.727360002289,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2639.163,49.9,10205,0,10253,0,,,
none,load_feed,0,29,4095.401856000535,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2663.577,49.9,10205,0,10253,0,,,
none,load_feed,0,30,4061.608634001459,sim_user_56,,30,,,,,,,,,0.000,0.000,0.000,2642.317,49.9,10205,0,10253,0,,,
